CustomerID,Age,Tenure_Months,Monthly_Spend,Support_Tickets,Login_Frequency,Premium_Features_Used,Last_Interaction_Days_Ago,Contract_Length_Months,Satisfied_with_Service,Churn
-1.7303196219213357,0.5990813466845626,1.3042891701886021,-0.6933187359372953,-0.7090802527262943,-0.8564236272740516,0.5238225100832914,0.9791926342064529,1.3907622782942592,-0.3220102705985206,1
-1.7268555185741459,1.3976107742349895,-1.6742066736128893,-0.33792143680631537,0.6936502175532197,1.3374618949326331,-0.40206791869848746,-0.8724165070600827,-1.8630264743995288,1.480286020064841,0
-1.723391415226956,-0.015172059123458084,-1.0317860014204108,-0.9888346166623864,-1.4104454878660515,1.2219942358691234,-0.6335405258939322,1.5192453004091924,-1.8630264743995288,-0.3220102705985206,1
-1.7199273118797662,-0.8751268272546872,0.7202703772863489,1.0285422662392592,2.096380687832734,1.2219942358691234,-1.3279583474802663,-0.44808941218650156,1.3907622782942592,-0.3220102705985206,0
-1.7164632085325764,0.8447827090077709,0.7202703772863489,-0.9989950017348657,-0.7090802527262943,-0.39455299102001273,0.5238225100832914,-1.3353187923767165,0.2751775630849604,-1.5235411310407616,0
-1.7129991051853866,-1.3051042113203015,1.0122797737374754,-0.6066311952125247,-1.4104454878660515,-1.54922958165511,0.5238225100832914,1.5578204908522453,-0.8404071521243385,-1.5235411310407616,1
-1.7095350018381967,-0.5065747837698746,-1.1485897600008614,1.8612614853709712,-0.007715017586537337,-0.5100206500835225,-1.3279583474802663,-0.40951422174344876,0.2751775630849604,-1.5235411310407616,0
-1.7060708984910067,0.5990813466845626,1.1874854116081515,0.39838221333974155,-0.007715017586537337,-0.39455299102001273,-0.17059531150304277,-0.13948788864207903,0.2751775630849604,-1.5235411310407616,0
-1.7026067951438169,-0.6294254649314788,0.9538778944472502,-0.6807803884010443,-0.7090802527262943,1.4529295539961429,-1.3279583474802663,-0.6795405548448185,0.2751775630849604,0.8795205898437204,0
-1.699142691796627,-0.38372410260827056,1.5378966873495032,-0.7231513559373413,2.096380687832734,0.2982529633610457,0.9867677244741807,1.4035197290800339,-1.8630264743995288,-0.9227757008196411,1
-1.6956785884494372,-1.1208281895778953,-0.44776720851815754,-1.032502654633468,0.6936502175532197,-0.279085331956503,-0.40206791869848746,1.2492189673078227,1.3907622782942592,0.8795205898437204,1
-1.6922144851022474,-1.1208281895778953,1.4210929287690528,0.24813822131052546,-1.4104454878660515,-1.2028266044645808,-0.6335405258939322,1.4035197290800339,1.3907622782942592,-0.3220102705985206,0
-1.6887503817550575,-0.3222987620274685,-0.8565803635497348,-0.9838625133290454,-1.4104454878660515,0.7601235996150846,-0.8650131330893769,-0.8338413166170298,-0.8404071521243385,0.8795205898437204,0
-1.6852862784078677,1.4590361148157915,0.019447825803645027,-0.21578063753076576,1.3950154526929766,-0.39455299102001273,-0.17059531150304277,-1.451044363705875,1.3907622782942592,0.27875515962259995,0
-1.6818221750606777,0.4148053249421564,-1.1485897600008614,2.5002848529081825,0.6936502175532197,-1.54922958165511,0.06087729569240193,0.28483920623150205,1.3907622782942592,1.480286020064841,1
-1.6783580717134878,0.6605066872653647,1.3626910494788274,-0.9125236394158924,0.6936502175532197,-1.2028266044645808,-0.8650131330893769,1.0177678246495057,0.2751775630849604,-1.5235411310407616,0
-1.674893968366298,-0.3222987620274685,-0.8565803635497348,1.3928028800079335,-0.7090802527262943,-0.9718912863375614,-1.559430954675711,-1.6053451254780862,0.2751775630849604,0.27875515962259995,0
-1.6714298650191082,-1.6122309142243119,-1.3237953978715375,4.112327224939642,-0.7090802527262943,1.2219942358691234,-1.559430954675711,-1.5667699350350335,-0.8404071521243385,1.480286020064841,0
-1.6679657616719183,-0.4451494431890726,-1.5574029150324389,-0.9693785601406174,-0.7090802527262943,1.2219942358691234,-1.559430954675711,0.13053844445929075,-0.8404071521243385,0.27875515962259995,0
-1.6645016583247285,1.4590361148157915,0.5450647394156729,1.2803901089932683,-0.007715017586537337,0.991058917742104,0.7552951172787361,-0.6023901739587129,0.2751775630849604,-0.3220102705985206,0
-1.6610375549775387,-1.6736562548051142,-1.5574029150324389,-0.25339568013951913,-1.4104454878660515,-0.39455299102001273,-1.559430954675711,1.0177678246495057,1.3907622782942592,-1.5235411310407616,1
-1.6575734516303486,-0.3222987620274685,1.479494808059278,1.523806993921178,-0.007715017586537337,0.06731764523402618,-0.6335405258939322,0.6705911106620303,0.2751775630849604,0.27875515962259995,0
-1.6541093482831588,0.9062080495885729,-0.3309634499377069,-0.12239156622627466,-0.7090802527262943,0.8755912586785943,-0.8650131330893769,0.0533880635731851,0.2751775630849604,-0.3220102705985206,0
-1.650645244935969,0.04625328145734399,-1.615804794322664,0.13486073667267065,1.3950154526929766,-0.8564236272740516,1.2182403316696255,-0.7566909357309242,-0.8404071521243385,-1.5235411310407616,0
-1.6471811415887792,0.5376560061037605,0.07784970509387035,-0.18962305042927632,-0.7090802527262943,1.6838648721231624,1.4497129388650702,0.43913996800371335,-1.8630264743995288,-0.9227757008196411,0
-1.6437170382415893,-1.6736562548051142,-1.615804794322664,1.1225798727611422,0.6936502175532197,1.4529295539961429,0.2923499028878467,-0.3323638408573431,0.2751775630849604,-0.3220102705985206,0
-1.6402529348943995,-0.5065747837698746,-0.21415969135725627,0.3931939316006033,-0.7090802527262943,-0.7409559682105419,1.681185546060515,-1.4896195541489277,-1.8630264743995288,0.8795205898437204,0
-1.6367888315472094,0.2305293031997502,-0.09735593277680563,-0.2417220462264578,-0.7090802527262943,-0.04815001382948354,-1.0964857402848216,-0.21663826952818466,0.2751775630849604,-1.5235411310407616,0
-1.6333247282000196,-1.0594028489970932,0.07784970509387035,1.1521963143553908,-0.7090802527262943,-1.2028266044645808,1.4497129388650702,-0.25521345997123746,-0.8404071521243385,0.27875515962259995,0
-1.6298606248528298,-0.4451494431890726,1.129083532317926,-0.7337440978214154,0.6936502175532197,-0.279085331956503,-0.17059531150304277,0.6320159202189775,0.2751775630849604,1.480286020064841,1
-1.62639652150564,0.9062080495885729,1.5962985666397287,-0.8528583994158011,-0.7090802527262943,-1.2028266044645808,0.7552951172787361,1.2492189673078227,-0.8404071521243385,0.27875515962259995,1
-1.6229324181584501,-0.26087342144666636,1.1874854116081515,-0.8489671881114471,-0.7090802527262943,-0.5100206500835225,0.06087729569240193,0.28483920623150205,0.2751775630849604,0.8795205898437204,0
-1.6194683148112603,1.2133347524925833,-0.6813747256790589,-0.5986325941980197,3.4991111581122474,-0.6254883091470321,-0.40206791869848746,-1.6053451254780862,0.2751775630849604,0.8795205898437204,0
-1.6160042114640705,-0.13802274028506223,-0.5645709670986082,-0.743039769270705,0.6936502175532197,0.5291882814880651,0.9867677244741807,1.4035197290800339,-1.8630264743995288,0.27875515962259995,0
-1.6125401081168804,0.7833573684269688,-1.4990010357422134,1.8379142175448482,-0.7090802527262943,-0.279085331956503,1.2182403316696255,-0.795266126173977,-1.8630264743995288,1.480286020064841,0
-1.6090760047696906,-0.07659739970426016,-0.7397766049692841,-0.9170633859376387,-1.4104454878660515,-0.7409559682105419,0.5238225100832914,-1.4896195541489277,-0.8404071521243385,-1.5235411310407616,0
-1.6056119014225008,-0.8137014866738851,-0.15575781206703096,0.259811855223587,-0.7090802527262943,0.6446559405515748,1.2182403316696255,-0.6795405548448185,1.3907622782942592,-0.3220102705985206,0
-1.602147798075311,-0.8751268272546872,0.6618684979961236,-0.8111359670968964,-0.007715017586537337,-0.16361767289299325,-1.559430954675711,0.9020422533203472,-0.8404071521243385,0.8795205898437204,1
-1.598683694728121,1.0904840713309791,-0.5061690878083829,1.2687164750802071,-1.4104454878660515,0.2982529633610457,0.06087729569240193,0.8248918724342416,0.2751775630849604,0.8795205898437204,0
-1.5952195913809313,1.3361854336541874,-0.5645709670986082,2.4775861202994527,-0.007715017586537337,-0.04815001382948354,1.681185546060515,-0.9881420783892411,1.3907622782942592,0.8795205898437204,0
